,name,class_id,label,evalution,class_name
3537,아슈라프 하키미,230,-1.0,4,20 TOTS 
3538,아슈라프 하키미,258,-1.0,4,22 TOTY 
3539,아슈라프 하키미,260,-1.0,4,21 UCL 
3540,아슐마토프,225,-1.0,4,TKL 
3541,아스필리쿠에타,206,0.7,2,TB 
3542,아스필리쿠에타,214,-1.0,4,TC 
3543,아스필리쿠에타,216,-1.0,4,HOT 
3544,아스필리쿠에타,221,-1.0,4,19 UCL 
3545,아스필리쿠에타,242,-1.0,4,20 UCL 
3546,아스필리쿠에타,246,-1.0,4,UP 
3547,아스필리쿠에타,252,-1.0,4,CAP 
3548,아스필리쿠에타,253,-1.0,4,BOE21 
3549,아스필리쿠에타,259,-1.0,4,22 TOTN 
3550,아스필리쿠에타,260,-1.0,4,21 UCL 
3551,아요세 페레스,216,-1.0,4,HOT 
3552,아이멘 바르코크,210,-1.0,4,GR 
3553,아이사 만디,217,-1.0,4,COC 
3554,아이사 만디,224,-1.0,4,LH 
3555,아이커썬,207,0.0,0,TT 
3556,아이커썬,218,-1.0,4,OTW 
3557,아제딘 두카,217,-1.0,4,COC 
3558,아티바 허친슨,252,-1.0,4,CAP 
3559,악셀 디사시,262,-1.0,4,21NG 
3560,악셀 비첼,207,0.79,2,TT 
3561,악셀 비첼,215,-1.0,4,19 TOTS 
3562,악셀 비첼,221,-1.0,4,19 UCL 
3563,악셀 비첼,224,-1.0,4,LH 
3564,악셀 비첼,242,-1.0,4,20 UCL 
3565,악셀 비첼,251,-1.0,4,EBS 
3566,악셀 비첼,253,-1.0,4,BOE21 
3567,악셀 투안제베,219,-1.0,4,19NG 
3568,안데르 에레라,206,0.73,2,TB 
3569,안데르 에레라,207,0.85,2,TT 
3570,안데르 에레라,221,-1.0,4,19 UCL 
3571,안데르 에레라,242,-1.0,4,20 UCL 
3572,안데르 에레라,260,-1.0,4,21 UCL 
3573,안데르송 탈리스카,237,-1.0,4,MC 
3574,안데르송 탈리스카,246,-1.0,4,UP 
3575,안데르송 탈리스카,256,-1.0,4,BTB 
3576,안드레 고메스,206,0.5,1,TB 
3577,안드레 고메스,207,1.0,3,TT 
3578,안드레 고메스,237,-1.0,4,MC 
3579,안드레 고메스,251,-1.0,4,EBS 
3580,안드레 블레이크,217,-1.0,4,COC 
3581,안드레 쉬얼레,206,0.5,1,TB 
3582,안드레 쉬얼레,207,0.92,3,TT 
3583,안드레 쉬얼레,210,0.84,2,GR 
3584,안드레 쉬얼레,214,-1.0,4,TC 
3585,안드레 쉬얼레,224,-1.0,4,LH 
3586,안드레 시몽이스,206,0.6,1,TB 
3587,안드레 실바,207,1.0,3,TT 
3588,안드레 실바,218,-1.0,4,OTW 
3589,안드레 실바,241,-1.0,4,21 TOTN 
3590,안드레 실바,250,-1.0,4,21 TOTS 
3591,안드레 아이유,210,0.83,2,GR 
3592,안드레 아이유,224,-1.0,4,LH 
3593,안드레 아이유,231,-1.0,4,VTR 
3594,안드레 알메이다,215,-1.0,4,19 TOTS 
3595,안드레 알메이다,246,-1.0,4,UP 
3596,안드레 알메이다,256,-1.0,4,BTB 
3597,안드레 알메이다,260,-1.0,4,21 UCL 
3598,안드레 카리요,206,1.0,3,TB 
3599,안드레 카리요,217,-1.0,4,COC 
3600,안드레 카리요,224,-1.0,4,LH 
3601,안드레스 과르다도,201,0.74,2,NHD 
3602,안드레스 과르다도,206,1.0,3,TB 
3603,안드레스 과르다도,216,-1.0,4,HOT 
3604,안드레스 과르다도,224,-1.0,4,LH 
3605,안드레스 과르다도,246,-1.0,4,UP 
3606,안드레스 과르다도,252,-1.0,4,CAP 
3607,안드레스 과르다도,256,-1.0,4,BTB 
3608,안드레아 라노키아,207,0.67,1,TT 
3609,안드레아 라노키아,231,-1.0,4,VTR 
3610,안드레아 라지,214,-1.0,4,TC 
3611,안드레아 마시엘로,216,-1.0,4,HOT 
3612,안드레아 바르찰리,201,0.5,1,NHD 
3613,안드레아 바르찰리,206,0.5,1,TB 
3614,안드레아 바르찰리,214,-1.0,4,TC 
3615,안드레아 벨로티,216,-1.0,4,HOT 
3616,안드레아 벨로티,253,-1.0,4,BOE21 
3617,안드레아 콘실리,216,-1.0,4,HOT 
3618,안드레아 페타냐,265,-1.0,4,LOL 
3619,안드레아 폴리,210,0.5,1,GR 
3620,안드레아 피를로,101,0.77,2,ICON 
3621,안드레아 피를로,249,-1.0,4,NTG 
3622,안드레아 피를로,251,-1.0,4,EBS 
3623,안드레아 피를로,256,-1.0,4,BTB 
3624,안드레아스 베크,233,-1.0,4,MOG 
3625,안드레아스 베크,237,-1.0,4,MC 
3626,안드레아스 브레메,101,0.86,2,ICON 
3627,안드레아스 브레메,201,0.96,3,NHD 
3628,안드레아스 브레메,207,0.84,2,TT 
3629,안드레아스 브레메,216,-1.0,4,HOT 
3630,안드레아스 브레메,224,-1.0,4,LH 
3631,안드레아스 브레메,237,-1.0,4,MC 
3632,안드레아스 브레메,251,-1.0,4,EBS 
3633,안드레아스 브레메,252,-1.0,4,CAP 
3634,안드레아스 울머,253,-1.0,4,BOE21 
3635,안드레아스 울머,260,-1.0,4,21 UCL 
3636,안드로스 타운젠드,207,1.0,3,TT 
3637,안드로스 타운젠드,264,-1.0,4,FA 
3638,안드리 루닌,219,-1.0,4,19NG 
3639,안드리 루닌,242,-1.0,4,20 UCL 
3640,안드리 루닌,260,-1.0,4,21 UCL 
3641,안드리 셰우첸코,201,0.62,1,NHD 
3642,안드리 셰우첸코,207,0.75,2,TT 
3643,안드리 셰우첸코,214,-1.0,4,TC 
3644,안드리 셰우첸코,216,-1.0,4,HOT 
3645,안드리 셰우첸코,224,-1.0,4,LH 
3646,안드리 셰우첸코,237,-1.0,4,MC 
3647,안드리 셰우첸코,252,-1.0,4,CAP 
3648,안드리 셰우첸코,254,-1.0,4,CFA 
3649,안드리 야르몰렌코,206,0.71,2,TB 
3650,안드리 야르몰렌코,207,0.56,1,TT 
3651,안드리 야르몰렌코,224,-1.0,4,LH 
3652,안드리 야르몰렌코,253,-1.0,4,BOE21 
3653,안드리 퍄토우,206,0.75,2,TB 
3654,안드리 퍄토우,224,-1.0,4,LH 
3655,안바르 엘가지,210,-1.0,4,GR 
3656,안수 파티,238,-1.0,4,20NG 
3657,안수 파티,242,-1.0,4,20 UCL 
3658,안영규,225,-1.0,4,TKL 
3659,안용우,507,-1.0,4,21KLeague 
3660,안정환,202,0.69,1,TKI 
3661,안정환,225,-1.0,4,TKL 
3662,안젤로 오그본나,246,-1.0,4,UP 
3663,안젤로 오그본나,256,-1.0,4,BTB 
3664,안준수,294,-1.0,4,21 KFA 
3665,안찬기,294,-1.0,4,21 KFA 
3666,안태현,504,-1.0,4,20KLeague 
3667,안테 레비치,206,1.0,3,TB 
3668,안테 레비치,210,-1.0,4,GR 
3669,안테 레비치,218,-1.0,4,OTW 
3670,안테 레비치,253,-1.0,4,BOE21 
3671,안테 레비치,265,-1.0,4,LOL 
3672,안토니,250,-1.0,4,21 TOTS 
3673,안토니,260,-1.0,4,21 UCL 
3674,안토니,262,-1.0,4,21NG 
3675,안토니 로페스,206,0.75,2,TB 
3676,안토니 로페스,216,-1.0,4,HOT 
3677,안토니 로페스,221,-1.0,4,19 UCL 
3678,안토니오 뤼디거,206,0.33,0,TB 
3679,안토니오 뤼디거,207,0.69,1,TT 
3680,안토니오 뤼디거,221,-1.0,4,19 UCL 
3681,안토니오 뤼디거,242,-1.0,4,20 UCL 
3682,안토니오 뤼디거,253,-1.0,4,BOE21 
3683,안토니오 뤼디거,259,-1.0,4,22 TOTN 
3684,안토니오 뤼디거,260,-1.0,4,21 UCL 
3685,안토니오 발렌시아,201,0.67,1,NHD 
3686,안토니오 발렌시아,206,0.71,2,TB 
3687,안토니오 발렌시아,207,1.0,3,TT 
3688,안토니오 발렌시아,214,-1.0,4,TC 
3689,안토니오 칸드레바,224,-1.0,4,LH 
3690,안토니오 칸드레바,231,-1.0,4,VTR 
3691,안토니오 칸드레바,251,-1.0,4,EBS 
3692,안토닌 바라크,253,-1.0,4,BOE21 
3693,안현범,225,-1.0,4,TKL 
3694,알라산 플레아,242,-1.0,4,20 UCL 
3695,알란 자고예프,210,1.0,3,GR 
3696,알란 자고예프,224,-1.0,4,LH 
3697,알랑,206,1.0,3,TB 
3698,알랑,221,-1.0,4,19 UCL 
3699,알랭 생막시맹,218,-1.0,4,OTW 
3700,알레냐,210,-1.0,4,GR 
3701,알레냐,219,-1.0,4,19NG 
3702,알레산드로 네스타,101,0.82,2,ICON 
3703,알레산드로 네스타,201,0.88,2,NHD 
3704,알레산드로 네스타,207,0.81,2,TT 
3705,알레산드로 네스타,214,-1.0,4,TC 
3706,알레산드로 네스타,216,-1.0,4,HOT 
3707,알레산드로 네스타,224,-1.0,4,LH 
3708,알레산드로 네스타,233,-1.0,4,MOG 
3709,알레산드로 네스타,251,-1.0,4,EBS 
3710,알레산드로 네스타,252,-1.0,4,CAP 
3711,알레산드로 네스타,264,-1.0,4,FA 
3712,알레산드로 마트리,207,0.83,2,TT 
3713,알레산드로 쇠프,253,-1.0,4,BOE21 
3714,알레샨드리 파투,207,0.84,2,TT 
3715,알레샨드리 파투,210,0.72,2,GR 
3716,알레시오 로마뇰리,207,1.0,3,TT 
3717,알레시오 로마뇰리,210,-1.0,4,GR 
3718,알레시오 체르치,201,1.0,3,NHD 
3719,알레한드로 고메스,206,1.0,3,TB 
3720,알레한드로 고메스,215,-1.0,4,19 TOTS 
3721,알레한드로 고메스,216,-1.0,4,HOT 
3722,알레한드로 고메스,221,-1.0,4,19 UCL 
3723,알레한드로 고메스,230,-1.0,4,20 TOTS 
3724,알레한드로 고메스,241,-1.0,4,21 TOTN 
3725,알레한드로 고메스,242,-1.0,4,20 UCL 
3726,알렉산더 뉘벨,242,-1.0,4,20 UCL 
3727,알렉산데르 이사크,210,-1.0,4,GR 
3728,알렉산데르 이사크,219,-1.0,4,19NG 
3729,알렉산데르 이사크,250,-1.0,4,21 TOTS 
3730,알렉산데르 이사크,253,-1.0,4,BOE21 
3731,알렉산드르 골로빈,207,0.0,0,TT 
3732,알렉산드르 골로빈,210,-1.0,4,GR 
3733,알렉상드르 라카제트,206,0.78,2,TB 
3734,알렉상드르 라카제트,207,0.86,2,TT 
3735,알렉상드르 라카제트,210,0.76,2,GR 
3736,알렉상드르 라카제트,215,-1.0,4,19 TOTS 
3737,알렉상드르 라카제트,216,-1.0,4,HOT 
3738,알렉상드르 라카제트,231,-1.0,4,VTR 
3739,알렉세이 미란추크,242,-1.0,4,20 UCL 
3740,알렉스 두스 산투스,221,-1.0,4,19 UCL 
3741,알렉스 메레트,219,-1.0,4,19NG 
3742,알렉스 메레트,221,-1.0,4,19 UCL 
3743,알렉스 산드루,206,0.69,1,TB 
3744,알렉스 산드루,207,0.69,1,TT 
3745,알렉스 산드루,214,-1.0,4,TC 
3746,알렉스 산드루,217,-1.0,4,COC 
3747,알렉스 산드루,221,-1.0,4,19 UCL 
3748,알렉스 산드루,222,-1.0,4,20 TOTN 
3749,알렉스 산드루,237,-1.0,4,MC 
3750,알렉스 산드루,242,-1.0,4,20 UCL 
3751,알렉스 산드루,256,-1.0,4,BTB 
3752,알렉스 산드루,260,-1.0,4,21 UCL 
3753,알렉스 센테예스,238,-1.0,4,20NG 
3754,알렉스 콜랴도,221,-1.0,4,19 UCL 
3755,알렉스 테이세이라,207,0.88,2,TT 
3756,알렉스 텔리스,206,0.88,2,TB 
3757,알렉스 텔리스,215,-1.0,4,19 TOTS 
3758,알렉스 텔리스,230,-1.0,4,20 TOTS 
3759,알렉스 텔리스,237,-1.0,4,MC 
3760,알렉스 텔리스,260,-1.0,4,21 UCL 
3761,알렉시 랄라스,101,0.59,1,ICON 
3762,알렉시 랄라스,201,0.92,3,NHD 
3763,알렉시 랄라스,207,0.69,1,TT 
3764,알렉시 랄라스,224,-1.0,4,LH 
3765,알렉시 로마오,216,-1.0,4,HOT 
3766,알렉시스 산체스,201,1.0,3,NHD 
3767,알렉시스 산체스,206,0.8,2,TB 
3768,알렉시스 산체스,207,0.78,2,TT 
3769,알렉시스 산체스,210,0.76,2,GR 
3770,알렉시스 산체스,214,-1.0,4,TC 
3771,알렉시스 산체스,217,-1.0,4,COC 
3772,알렉시스 산체스,218,-1.0,4,OTW 
3773,알렉시스 산체스,224,-1.0,4,LH 
3774,알렉시스 산체스,231,-1.0,4,VTR 
3775,알렉시스 산체스,237,-1.0,4,MC 
3776,알렉시스 산체스,260,-1.0,4,21 UCL 
3777,알렉시스 산체스,264,-1.0,4,FA 
3778,알렌 할릴로비치,210,-1.0,4,GR 
3779,알리 시소코,214,-1.0,4,TC 
3780,알리바예프,225,-1.0,4,TKL 
3781,알리송,206,0.6,1,TB 
3782,알리송,207,0.47,0,TT 
3783,알리송,214,-1.0,4,TC 
3784,알리송,215,-1.0,4,19 TOTS 
3785,알리송,217,-1.0,4,COC 
3786,알리송,220,-1.0,4,20 TOTY 
3787,알리송,221,-1.0,4,19 UCL 
3788,알리송,230,-1.0,4,20 TOTS 
3789,알리송,237,-1.0,4,MC 
3790,알리송,241,-1.0,4,21 TOTN 
3791,알리송,242,-1.0,4,20 UCL 
3792,알리송,260,-1.0,4,21 UCL 
3793,알마미 투레,210,-1.0,4,GR 
3794,알마미 투레,214,-1.0,4,TC 
3795,알마미 투레,233,-1.0,4,MOG 
3796,알반 라퐁,210,-1.0,4,GR 
3797,알반 라퐁,218,-1.0,4,OTW 
3798,알베르토 모레노,260,-1.0,4,21 UCL 
3799,알베르토 팔로스키,210,0.85,2,GR 
3800,알빈 에크달,253,-1.0,4,BOE21 
3801,알투베,221,-1.0,4,19 UCL 
3802,알폰소,260,-1.0,4,21 UCL 
3803,알폰소 데이비스,219,-1.0,4,19NG 
3804,알폰소 데이비스,221,-1.0,4,19 UCL 
3805,알폰소 데이비스,230,-1.0,4,20 TOTS 
3806,알폰소 데이비스,240,-1.0,4,21 TOTY 
3807,알폰소 데이비스,242,-1.0,4,20 UCL 
3808,알폰소 데이비스,250,-1.0,4,21 TOTS 
3809,알폰소 데이비스,256,-1.0,4,BTB 
3810,알폰소 데이비스,259,-1.0,4,22 TOTN 
3811,알폰소 데이비스,260,-1.0,4,21 UCL 
3812,알퐁스 아레올라,206,0.59,1,TB 
3813,알퐁스 아레올라,221,-1.0,4,19 UCL 
3814,알퐁스 아레올라,237,-1.0,4,MC 
3815,알퐁스 아레올라,246,-1.0,4,UP 
3816,알퐁스 아레올라,256,-1.0,4,BTB 
3817,알프레드 고미스,206,0.33,0,TB 
3818,알프레드 고미스,217,-1.0,4,COC 
3819,알프레드 은디아예,217,-1.0,4,COC 
3820,알프레드 핀보가손,206,1.0,3,TB 
3821,알프레드 핀보가손,224,-1.0,4,LH 
3822,압두 디알로,207,0.8,2,TT 
3823,압두 디알로,221,-1.0,4,19 UCL 
3824,압두 디알로,233,-1.0,4,MOG 
3825,압두 디알로,242,-1.0,4,20 UCL 
3826,압두 디알로,260,-1.0,4,21 UCL 
3827,압두 하루이,250,-1.0,4,21 TOTS 
3828,압둘라예 두쿠레,216,-1.0,4,HOT 
3829,압둘라예 디알로,206,0.0,0,TB 
3830,압둘라예 디알로,217,-1.0,4,COC 
3831,압뒬카디르 외뮈르,210,-1.0,4,GR 
3832,앙드레 오나나,215,-1.0,4,19 TOTS 
3833,앙드레 오나나,222,-1.0,4,20 TOTN 
3834,앙드레 오나나,230,-1.0,4,20 TOTS 
3835,앙드레 오나나,260,-1.0,4,21 UCL 
3836,앙디 들로르,215,-1.0,4,19 TOTS 
3837,앙디 들로르,250,-1.0,4,21 TOTS 
3838,앙리 베디모,201,1.0,3,NHD 
3839,앙리 세베,217,-1.0,4,COC 
3840,앙코 얀선,215,-1.0,4,19 TOTS 
3841,앙토니 마시알,206,0.68,1,TB 
3842,앙토니 마시알,207,0.9,3,TT 
3843,앙토니 마시알,210,-1.0,4,GR 
3844,앙토니 마시알,251,-1.0,4,EBS 
3845,앙토니 모데스테,207,0.64,1,TT 
3846,앙토니 모데스테,231,-1.0,4,VTR 
3847,앙토니 브리앙송,216,-1.0,4,HOT 
3848,앙투안 그리즈만,201,0.82,2,NHD 
3849,앙투안 그리즈만,206,0.75,2,TB 
3850,앙투안 그리즈만,207,0.93,3,TT 
3851,앙투안 그리즈만,210,0.83,2,GR 
3852,앙투안 그리즈만,214,-1.0,4,TC 
3853,앙투안 그리즈만,215,-1.0,4,19 TOTS 
3854,앙투안 그리즈만,216,-1.0,4,HOT 
3855,앙투안 그리즈만,218,-1.0,4,OTW 
3856,앙투안 그리즈만,221,-1.0,4,19 UCL 
3857,앙투안 그리즈만,224,-1.0,4,LH 
3858,앙투안 그리즈만,230,-1.0,4,20 TOTS 
3859,앙투안 그리즈만,242,-1.0,4,20 UCL 
3860,앙투안 그리즈만,251,-1.0,4,EBS 
3861,앙투안 그리즈만,253,-1.0,4,BOE21 
3862,앙투안 그리즈만,260,-1.0,4,21 UCL 
3863,앙헬 디마리아,201,0.71,2,NHD 
3864,앙헬 디마리아,206,1.0,3,TB 
3865,앙헬 디마리아,207,0.78,2,TT 
3866,앙헬 디마리아,210,0.75,2,GR 
3867,앙헬 디마리아,214,-1.0,4,TC 
3868,앙헬 디마리아,215,-1.0,4,19 TOTS 
3869,앙헬 디마리아,216,-1.0,4,HOT 
3870,앙헬 디마리아,217,-1.0,4,COC 
3871,앙헬 디마리아,221,-1.0,4,19 UCL 
3872,앙헬 디마리아,224,-1.0,4,LH 
3873,앙헬 디마리아,230,-1.0,4,20 TOTS 
3874,앙헬 디마리아,237,-1.0,4,MC 
3875,앙헬 디마리아,241,-1.0,4,21 TOTN 
3876,앙헬 디마리아,242,-1.0,4,20 UCL 
3877,앙헬 디마리아,250,-1.0,4,21 TOTS 
3878,앙헬 디마리아,256,-1.0,4,BTB 
3879,앙헬 코레아,210,-1.0,4,GR 
3880,앙헬 코레아,214,-1.0,4,TC 
3881,앙헬 코레아,221,-1.0,4,19 UCL 
3882,앙헬 코레아,242,-1.0,4,20 UCL 
3883,앙헬 코레아,260,-1.0,4,21 UCL 
3884,앙헬리뇨,215,-1.0,4,19 TOTS 
3885,앙헬리뇨,218,-1.0,4,OTW 
3886,앙헬리뇨,221,-1.0,4,19 UCL 
3887,앙헬리뇨,241,-1.0,4,21 TOTN 
3888,앙헬리뇨,242,-1.0,4,20 UCL 
3889,앙헬리뇨,250,-1.0,4,21 TOTS 
3890,애덤 랄라나,206,1.0,3,TB 
3891,애덤 랄라나,207,0.83,2,TT 
3892,애덤 랄라나,214,-1.0,4,TC 
3893,애덤 랄라나,221,-1.0,4,19 UCL 
3894,애덤 랄라나,231,-1.0,4,VTR 
3895,애덤 타가트,225,-1.0,4,TKL 
3896,애슐리 영,207,0.82,2,TT 
3897,애슐리 영,231,-1.0,4,VTR 
3898,애슐리 영,246,-1.0,4,UP 
3899,애슐리 영,251,-1.0,4,EBS 
3900,애슐리 윌리엄스,224,-1.0,4,LH 
3901,애슐리 콜,101,0.58,1,ICON 
3902,애슐리 콜,214,-1.0,4,TC 
3903,애슐리 콜,251,-1.0,4,EBS 
3904,애슐리 콜,254,-1.0,4,CFA 
3905,앤드루 로버트슨,214,-1.0,4,TC 
3906,앤드루 로버트슨,215,-1.0,4,19 TOTS 
3907,앤드루 로버트슨,220,-1.0,4,20 TOTY 
3908,앤드루 로버트슨,221,-1.0,4,19 UCL 
3909,앤드루 로버트슨,230,-1.0,4,20 TOTS 
3910,앤드루 로버트슨,241,-1.0,4,21 TOTN 
3911,앤드루 로버트슨,242,-1.0,4,20 UCL 
3912,앤드루 로버트슨,260,-1.0,4,21 UCL 
3913,앤드류 로너건,221,-1.0,4,19 UCL 
3914,앤디 캐롤,207,0.79,2,TT 
3915,앤디 캐롤,231,-1.0,4,VTR 
3916,앨런 시어러,201,0.57,1,NHD 
3917,앨런 시어러,207,0.68,1,TT 
3918,앨런 시어러,216,-1.0,4,HOT 
3919,앨런 시어러,224,-1.0,4,LH 
3920,앨런 시어러,233,-1.0,4,MOG 
3921,앨런 시어러,251,-1.0,4,EBS 
3922,앨릭스 이워비,210,-1.0,4,GR 
3923,앨릭스 이워비,217,-1.0,4,COC 
3924,앨릭스 이워비,218,-1.0,4,OTW 
3925,앨피 화이트먼,221,-1.0,4,19 UCL 
3926,야니크 베스터고르,207,0.0,0,TT 
3927,야니크 베스터고르,253,-1.0,4,BOE21 
3928,야니크 볼라시,207,0.79,2,TT 
3929,야니크 카라스코,210,-1.0,4,GR 
3930,야니크 카라스코,221,-1.0,4,19 UCL 
3931,야니크 카라스코,242,-1.0,4,20 UCL 
3932,야니크 카라스코,250,-1.0,4,21 TOTS 
3933,야니크 카라스코,251,-1.0,4,EBS 
3934,야니크 카라스코,253,-1.0,4,BOE21 
3935,야니크 카라스코,260,-1.0,4,21 UCL 
3936,야리 리트마넨,101,0.44,0,ICON 
3937,야리 리트마넨,214,-1.0,4,TC 
3938,야리 리트마넨,224,-1.0,4,LH 
3939,야리 리트마넨,237,-1.0,4,MC 
3940,야리 리트마넨,252,-1.0,4,CAP 
3941,야리 리트마넨,256,-1.0,4,BTB 
3942,야리 베르스하런,219,-1.0,4,19NG 
3943,야바이로 딜로순,219,-1.0,4,19NG 
3944,야바이로 딜로순,297,-1.0,4,MCFC 
3945,야스민 쿠르티치,224,-1.0,4,LH 
3946,야스퍼르 실러선,206,0.77,2,TB 
3947,야스퍼르 실러선,217,-1.0,4,COC 
3948,야스퍼르 실러선,218,-1.0,4,OTW 
3949,야스퍼르 실러선,221,-1.0,4,19 UCL 
3950,야스퍼르 실러선,224,-1.0,4,LH 
3951,야스퍼르 실러선,231,-1.0,4,VTR 
3952,야스퍼르 실러선,237,-1.0,4,MC 
3953,야스퍼르 실러선,246,-1.0,4,UP 
3954,야스퍼르 실러선,256,-1.0,4,BTB 
3955,야신 메리아,217,-1.0,4,COC 
3956,야신 부누,206,0.75,2,TB 
3957,야신 부누,242,-1.0,4,20 UCL 
3958,야신 브라히미,206,1.0,3,TB 
3959,야신 브라히미,210,0.67,1,GR 
3960,야신 브라히미,215,-1.0,4,19 TOTS 
3961,야야 사노고,210,0.0,0,GR 
3962,야야 투레,201,0.73,2,NHD 
3963,야콥 라스무센,250,-1.0,4,21 TOTS 
3964,야쿠프 얀크토,253,-1.0,4,BOE21 
3965,야쿱 브라베츠,253,-1.0,4,BOE21 
3966,야프 스탐,201,0.65,1,NHD 
3967,야프 스탐,207,0.61,1,TT 
3968,야프 스탐,237,-1.0,4,MC 
3969,야프 스탐,251,-1.0,4,EBS 
3970,야프 스탐,256,-1.0,4,BTB 
3971,얀 베드나레크,206,1.0,3,TB 
3972,얀 베르통언,201,0.72,2,NHD 
3973,얀 베르통언,206,0.5,1,TB 
3974,얀 베르통언,221,-1.0,4,19 UCL 
3975,얀 베르통언,222,-1.0,4,20 TOTN 
3976,얀 베르통언,224,-1.0,4,LH 
3977,얀 베르통언,231,-1.0,4,VTR 
3978,얀 베르통언,251,-1.0,4,EBS 
3979,얀 베르통언,252,-1.0,4,CAP 
3980,얀 베르통언,253,-1.0,4,BOE21 
3981,얀 베르통언,256,-1.0,4,BTB 
3982,얀 베르통언,260,-1.0,4,21 UCL 
3983,얀 베르통언,264,-1.0,4,FA 
3984,얀 보릴,253,-1.0,4,BOE21 
3985,얀 오블라크,206,0.77,2,TB 
3986,얀 오블라크,214,-1.0,4,TC 
3987,얀 오블라크,215,-1.0,4,19 TOTS 
3988,얀 오블라크,216,-1.0,4,HOT 
3989,얀 오블라크,221,-1.0,4,19 UCL 
3990,얀 오블라크,222,-1.0,4,20 TOTN 
3991,얀 오블라크,230,-1.0,4,20 TOTS 
3992,얀 오블라크,242,-1.0,4,20 UCL 
3993,얀 오블라크,250,-1.0,4,21 TOTS 
3994,얀 오블라크,259,-1.0,4,22 TOTN 
3995,얀 오블라크,260,-1.0,4,21 UCL 
3996,얀 음빌라,207,0.8,2,TT 
3997,얀 음빌라,210,0.78,2,GR 
3998,얀 음빌라,251,-1.0,4,EBS 
3999,얀 조머,206,1.0,3,TB 
4000,얀 조머,215,-1.0,4,19 TOTS 
4001,얀 조머,217,-1.0,4,COC 
4002,얀 조머,230,-1.0,4,20 TOTS 
4003,얀 조머,242,-1.0,4,20 UCL 
4004,얀 조머,253,-1.0,4,BOE21 
4005,얀 카라모,210,-1.0,4,GR 
4006,얀 콜러,201,0.58,1,NHD 
4007,얀 콜러,207,0.76,2,TT 
4008,양동현,225,-1.0,4,TKL 
4009,양상민,225,-1.0,4,TKL 
4010,양한빈,225,-1.0,4,TKL 
4011,양한빈,257,-1.0,4,21KLB 
4012,양한빈,507,-1.0,4,21KLeague 
4013,양한빈,510,-1.0,4,22KLeague 
4014,엄원상,225,-1.0,4,TKL 
4015,엄원상,239,-1.0,4,20KLB 
4016,엄원상,294,-1.0,4,21 KFA 
4017,엄원상,295,-1.0,4,19 KFA 
4018,엄원상,504,-1.0,4,20KLeague 
4019,엄원상,510,-1.0,4,22KLeague 
4020,에네르 발렌시아,224,-1.0,4,LH 
4021,에네스 위날,210,-1.0,4,GR 
4022,에데르 밀리탕,210,-1.0,4,GR 
4023,에데르 밀리탕,215,-1.0,4,19 TOTS 
4024,에데르 밀리탕,217,-1.0,4,COC 
4025,에데르 밀리탕,218,-1.0,4,OTW 
4026,에데르 밀리탕,221,-1.0,4,19 UCL 
4027,에데르 밀리탕,238,-1.0,4,20NG 
4028,에데르 밀리탕,242,-1.0,4,20 UCL 
4029,에데르 밀리탕,260,-1.0,4,21 UCL 
4030,에데르송,206,0.71,2,TB 
4031,에데르송,207,0.62,1,TT 
4032,에데르송,215,-1.0,4,19 TOTS 
4033,에데르송,217,-1.0,4,COC 
4034,에데르송,221,-1.0,4,19 UCL 
4035,에데르송,222,-1.0,4,20 TOTN 
4036,에데르송,237,-1.0,4,MC 
4037,에데르송,241,-1.0,4,21 TOTN 
4038,에데르송,242,-1.0,4,20 UCL 
4039,에데르송,256,-1.0,4,BTB 
4040,에데르송,259,-1.0,4,22 TOTN 
4041,에데르송,260,-1.0,4,21 UCL 
4042,에데르송,297,-1.0,4,MCFC 
4043,에덴 아자르,201,0.82,2,NHD 
4044,에덴 아자르,206,0.73,2,TB 
4045,에덴 아자르,207,0.72,2,TT 
4046,에덴 아자르,210,0.62,1,GR 
4047,에덴 아자르,214,-1.0,4,TC 
4048,에덴 아자르,215,-1.0,4,19 TOTS 
4049,에덴 아자르,216,-1.0,4,HOT 
4050,에덴 아자르,218,-1.0,4,OTW 
4051,에덴 아자르,221,-1.0,4,19 UCL 
4052,에덴 아자르,222,-1.0,4,20 TOTN 
4053,에덴 아자르,224,-1.0,4,LH 
4054,에덴 아자르,233,-1.0,4,MOG 
4055,에덴 아자르,237,-1.0,4,MC 
4056,에덴 아자르,242,-1.0,4,20 UCL 
4057,에덴 아자르,251,-1.0,4,EBS 
4058,에덴 아자르,252,-1.0,4,CAP 
4059,에덴 아자르,253,-1.0,4,BOE21 
4060,에덴 아자르,260,-1.0,4,21 UCL 
4061,에두아르 멘디,216,-1.0,4,HOT 
4062,에두아르 멘디,217,-1.0,4,COC 
4063,에두아르 멘디,242,-1.0,4,20 UCL 
4064,에두아르 멘디,259,-1.0,4,22 TOTN 
4065,에두아르 멘디,260,-1.0,4,21 UCL 
4066,에두아르도 살비오,206,1.0,3,TB 
4067,에두아르도 살비오,210,1.0,3,GR 
4068,에두아르도 살비오,237,-1.0,4,MC 
4069,에두아르도 살비오,256,-1.0,4,BTB 
4070,에드가,225,-1.0,4,TKL 
4071,에드가,237,-1.0,4,MC 
4072,에드가,257,-1.0,4,21KLB 
4073,에드몽 탑소바,238,-1.0,4,20NG 
4074,에드몽 탑소바,250,-1.0,4,21 TOTS 
